date,value
2019-04-10 05:30:00,1112.06
2019-04-10 06:30:00,839.27
2019-04-10 07:30:00,837.54
2019-04-10 08:30:00,829.48
2019-04-10 09:30:00,826.24
2019-04-10 10:30:00,817.29
2019-04-10 11:30:00,819.08
2019-04-10 12:30:00,831.31
2019-04-10 13:30:00,816.26
2019-04-10 14:30:00,564.02
2019-04-10 15:30:00,667.61
2019-04-10 16:30:00,721.36
2019-04-10 17:30:00,739.25
2019-04-10 18:30:00,751.9
2019-04-10 19:30:00,764.7
2019-04-10 20:30:00,777.65
2019-04-10 21:30:00,793.18
2019-04-10 22:30:00,796.66
2019-04-10 23:30:00,507.97
2019-04-11 00:30:00,582.69
2019-04-11 01:30:00,547.6
2019-04-11 02:30:00,532.35
2019-04-11 03:30:00,552.76
2019-04-11 04:30:00,562.3
2019-04-11 05:30:00,570.93
2019-04-11 06:30:00,577.56
2019-04-11 07:30:00,588.34
2019-04-11 08:30:00,603.91
2019-04-11 09:30:00,617.5
2019-04-11 10:30:00,638.08
2019-04-11 11:30:00,523.88
2019-04-11 12:30:00,538.46
2019-04-11 13:30:00,549.49
2019-04-11 14:30:00,577.56
2019-04-11 15:30:00,664.55
2019-04-11 16:30:00,738.49
2019-04-11 17:30:00,792.49
2019-04-11 18:30:00,815.06
2019-04-11 19:30:00,839.0
2019-04-11 20:30:00,855.73
2019-04-11 22:30:00,488.41
2019-04-11 23:30:00,636.81
2019-04-12 00:30:00,1069.68
2019-04-12 01:30:00,970.26
2019-04-12 02:30:00,973.16
2019-04-12 03:30:00,975.37
2019-04-12 04:30:00,980.26
2019-04-12 05:30:00,979.8
2019-04-12 06:30:00,984.3
2019-04-12 07:30:00,985.88
2019-04-12 08:30:00,985.81
2019-04-12 09:30:00,994.62
2019-04-12 10:30:00,1003.43
2019-04-12 11:30:00,1015.77
2019-04-12 12:30:00,1046.55
2019-04-12 13:30:00,1064.05
2019-04-12 14:30:00,1075.21
2019-04-12 15:30:00,1086.21
2019-04-12 16:30:00,1096.92
2019-04-12 17:30:00,1104.49
2019-04-12 18:30:00,1112.39
2019-04-12 19:30:00,1125.95
2019-04-12 20:30:00,1124.5
2019-04-12 21:30:00,747.08
2019-04-12 22:30:00,700.53
2019-04-12 23:30:00,522.09
2019-04-13 00:30:00,557.85
2019-04-13 01:30:00,567.01
2019-04-13 02:30:00,578.68
2019-04-13 03:30:00,587.53
2019-04-13 04:30:00,595.43
2019-04-13 05:30:00,600.45
2019-04-13 06:30:00,617.04
2019-04-13 07:30:00,626.1
2019-04-13 08:30:00,639.84
2019-04-13 09:30:00,646.85
2019-04-13 10:30:00,660.03
2019-04-13 11:30:00,671.66
2019-04-13 12:30:00,686.34
2019-04-13 13:30:00,702.59
2019-04-13 14:30:00,712.33
2019-04-13 15:30:00,723.77
2019-04-13 16:30:00,738.37
2019-04-13 17:30:00,754.53
2019-04-13 18:30:00,771.97
2019-04-13 19:30:00,792.42
2019-04-13 20:30:00,811.54
2019-04-13 21:30:00,830.65
2019-04-13 22:30:00,845.29
2019-04-13 23:30:00,805.08
2019-04-14 00:30:00,433.79
2019-04-14 01:30:00,435.55
2019-04-14 02:30:00,432.02
2019-04-14 03:30:00,432.22
2019-04-14 04:30:00,432.22
2019-04-14 05:30:00,451.29
2019-04-14 06:30:00,451.69
2019-04-14 07:30:00,450.65
2019-04-14 08:30:00,460.29
2019-04-14 09:30:00,459.98
2019-04-14 10:30:00,465.57
2019-04-14 11:30:00,463.88
2019-04-14 12:30:00,461.22
2019-04-14 13:30:00,466.92
2019-04-14 14:30:00,468.24
2019-04-14 15:30:00,466.44
2019-04-14 16:30:00,477.93
2019-04-14 17:30:00,485.2
2019-04-14 18:30:00,483.98
2019-04-14 19:30:00,483.33
2019-04-14 20:30:00,482.3
2019-04-14 21:30:00,485.2
2019-04-14 22:30:00,495.66
2019-04-14 23:30:00,503.22
2019-04-15 00:30:00,500.83
2019-04-15 01:30:00,498.06
2019-04-15 02:30:00,498.12
2019-04-15 03:30:00,507.8
2019-04-15 04:30:00,519.9
2019-04-15 05:30:00,518.11
2019-04-15 06:30:00,516.37
2019-04-15 07:30:00,516.81
2019-04-15 08:30:00,532.93
2019-04-15 09:30:00,526.76
2019-04-15 10:30:00,600.33
2019-04-15 11:30:00,635.05
2019-04-15 12:30:00,658.99
2019-04-15 13:30:00,679.08
2019-04-15 14:30:00,698.78
2019-04-15 15:30:00,723.11
2019-04-15 16:30:00,744.05
2019-04-15 17:30:00,774.48
2019-04-15 18:30:00,832.43
2019-04-15 19:30:00,854.56
2019-04-15 20:30:00,690.61
2019-04-15 21:30:00,555.36
2019-04-15 22:30:00,556.06
2019-04-15 23:30:00,559.05
2019-04-16 00:30:00,565.48
2019-04-16 01:30:00,568.43
2019-04-16 02:30:00,571.38
2019-04-16 03:30:00,574.47
2019-04-16 04:30:00,576.3
2019-04-16 05:30:00,577.76
2019-04-16 06:30:00,581.1
2019-04-16 07:30:00,583.32
2019-04-16 08:30:00,587.5
2019-04-16 09:30:00,587.71
2019-04-16 10:30:00,590.48
2019-04-16 11:30:00,594.06
2019-04-16 12:30:00,602.06
2019-04-16 13:30:00,627.26
2019-04-16 14:30:00,648.58
2019-04-16 15:30:00,701.65
2019-04-16 16:30:00,714.68
2019-04-16 17:30:00,732.9
2019-04-16 18:30:00,754.11
2019-04-16 19:30:00,780.82
2019-04-16 20:30:00,801.07
2019-04-16 21:30:00,820.47
2019-04-16 22:30:00,827.35
2019-04-16 23:30:00,839.8
2019-04-17 00:30:00,854.55
2019-04-17 01:30:00,764.66
2019-04-17 02:30:00,500.14
2019-04-17 03:30:00,518.36
2019-04-17 04:30:00,534.8
2019-04-17 05:30:00,547.62
2019-04-17 06:30:00,559.63
2019-04-17 07:30:00,584.68
2019-04-17 08:30:00,517.98
2019-04-17 09:30:00,533.2
2019-04-17 10:30:00,546.76
2019-04-17 11:30:00,568.54
2019-04-17 12:30:00,603.16
2019-04-17 13:30:00,642.67
2019-04-17 14:30:00,862.03
2019-04-17 15:30:00,1097.67
2019-04-17 16:30:00,519.1
2019-04-17 17:30:00,555.83
2019-04-17 18:30:00,587.17
2019-04-17 19:30:00,635.0
2019-04-17 20:30:00,696.9
2019-04-17 21:30:00,710.71
2019-04-17 22:30:00,722.05
2019-04-17 23:30:00,682.33
2019-04-18 00:30:00,716.1
2019-04-18 01:30:00,1085.57
2019-04-18 02:30:00,1042.93
2019-04-18 03:30:00,1141.24
2019-04-18 04:30:00,1100.49
2019-04-18 05:30:00,1102.39
2019-04-18 06:30:00,1106.78
2019-04-18 07:30:00,1110.86
2019-04-18 08:30:00,1110.94
2019-04-18 09:30:00,842.54
2019-04-18 10:30:00,571.87
