date,value
2019-04-01 10:30:00,3.3
2019-04-01 11:30:00,3.34
2019-04-01 12:30:00,3.33
2019-04-01 13:30:00,3.31
2019-04-01 14:30:00,3.36
2019-04-01 15:30:00,3.35
2019-04-01 16:30:00,3.3
2019-04-01 17:30:00,3.29
2019-04-01 18:30:00,3.24
2019-04-01 19:30:00,3.02
2019-04-01 20:30:00,2.23
2019-04-01 21:30:00,2.19
2019-04-01 22:30:00,2.23
2019-04-01 23:30:00,3.08
2019-04-02 00:30:00,3.26
2019-04-02 01:30:00,3.24
2019-04-02 02:30:00,3.23
2019-04-02 03:30:00,3.27
2019-04-02 04:30:00,3.25
2019-04-02 05:30:00,3.24
2019-04-02 06:30:00,3.24
2019-04-02 07:30:00,3.23
2019-04-02 08:30:00,3.25
2019-04-02 09:30:00,3.22
2019-04-02 10:30:00,3.22
2019-04-02 11:30:00,3.22
2019-04-02 12:30:00,3.22
2019-04-02 13:30:00,3.23
2019-04-02 14:30:00,3.26
2019-04-02 15:30:00,3.26
2019-04-02 16:30:00,3.17
2019-04-02 17:30:00,3.08
2019-04-02 18:30:00,3.27
2019-04-02 19:30:00,3.19
2019-04-02 20:30:00,3.19
2019-04-02 21:30:00,3.14
2019-04-02 22:30:00,4.25
2019-04-02 23:30:00,3.91
2019-04-03 00:30:00,3.17
2019-04-03 01:30:00,3.2
2019-04-03 02:30:00,3.19
2019-04-03 03:30:00,3.25
2019-04-03 04:30:00,3.18
2019-04-03 05:30:00,3.21
2019-04-03 06:30:00,3.18
2019-04-03 07:30:00,3.22
2019-04-03 08:30:00,3.22
2019-04-03 09:30:00,5.01
2019-04-03 10:30:00,6.52
2019-04-03 11:30:00,3.27
2019-04-03 12:30:00,3.16
2019-04-03 13:30:00,2.2
2019-04-03 14:30:00,3.17
2019-04-03 15:30:00,5.6
2019-04-03 16:30:00,10.04
2019-04-03 17:30:00,4.93
2019-04-03 18:30:00,3.25
2019-04-03 19:30:00,3.28
2019-04-03 20:30:00,3.23
2019-04-03 21:30:00,3.28
2019-04-03 22:30:00,3.24
2019-04-03 23:30:00,3.27
2019-04-04 00:30:00,3.22
2019-04-04 01:30:00,8.04
2019-04-04 02:30:00,7.62
2019-04-04 03:30:00,3.2
2019-04-04 04:30:00,3.22
2019-04-04 05:30:00,3.22
2019-04-04 06:30:00,3.19
2019-04-04 07:30:00,3.13
2019-04-04 08:30:00,3.17
2019-04-04 09:30:00,3.19
2019-04-04 10:30:00,3.23
2019-04-04 11:30:00,3.29
2019-04-04 12:30:00,3.23
2019-04-04 13:30:00,3.17
2019-04-04 14:30:00,3.15
2019-04-04 15:30:00,3.22
2019-04-04 16:30:00,3.22
2019-04-04 17:30:00,3.25
2019-04-04 18:30:00,3.22
2019-04-04 19:30:00,3.24
2019-04-04 20:30:00,3.22
2019-04-04 21:30:00,3.22
2019-04-04 22:30:00,3.23
2019-04-04 23:30:00,3.22
2019-04-05 00:30:00,3.24
2019-04-05 11:30:00,3.15
2019-04-05 14:30:00,2.27
2019-04-05 15:30:00,5.71
2019-04-05 16:30:00,7.2
2019-04-05 17:30:00,4.45
2019-04-05 18:30:00,9.76
2019-04-05 19:30:00,4.99
2019-04-05 20:30:00,3.22
2019-04-05 21:30:00,3.36
2019-04-05 22:30:00,5.65
2019-04-05 23:30:00,9.87
2019-04-06 00:30:00,3.86
2019-04-06 01:30:00,3.18
2019-04-06 02:30:00,3.68
2019-04-06 03:30:00,9.69
2019-04-06 04:30:00,6.4
2019-04-06 05:30:00,3.17
2019-04-06 06:30:00,3.21
2019-04-06 07:30:00,3.19
2019-04-06 08:30:00,3.22
2019-04-06 09:30:00,3.3
2019-04-06 10:30:00,3.23
2019-04-06 11:30:00,3.09
2019-04-06 12:30:00,3.3
2019-04-06 13:30:00,3.29
2019-04-06 14:30:00,3.23
2019-04-06 15:30:00,3.16
2019-04-06 16:30:00,8.56
2019-04-06 17:30:00,7.29
2019-04-06 18:30:00,3.19
2019-04-06 19:30:00,3.17
2019-04-06 20:30:00,3.09
2019-04-06 21:30:00,6.44
2019-04-06 22:30:00,2.35
2019-04-06 23:30:00,7.73
2019-04-07 00:30:00,5.67
2019-04-07 01:30:00,3.26
2019-04-07 02:30:00,6.02
2019-04-07 03:30:00,10.11
2019-04-07 04:30:00,4.18
2019-04-07 05:30:00,3.22
2019-04-07 06:30:00,3.24
2019-04-07 07:30:00,3.26
2019-04-07 08:30:00,3.26
2019-04-07 09:30:00,3.26
2019-04-07 10:30:00,3.2
2019-04-07 11:30:00,3.23
2019-04-07 12:30:00,3.22
2019-04-07 13:30:00,3.21
2019-04-07 14:30:00,4.93
2019-04-07 15:30:00,11.03
2019-04-07 16:30:00,5.03
2019-04-07 17:30:00,3.24
2019-04-07 18:30:00,3.16
2019-04-07 19:30:00,3.26
2019-04-07 20:30:00,3.22
2019-04-07 21:30:00,3.21
2019-04-07 22:30:00,3.23
2019-04-07 23:30:00,3.23
2019-04-08 00:30:00,3.22
2019-04-08 01:30:00,3.25
2019-04-08 02:30:00,3.2
2019-04-08 03:30:00,3.19
2019-04-08 04:30:00,3.16
2019-04-08 05:30:00,3.18
2019-04-08 06:30:00,3.23
2019-04-08 07:30:00,3.19
2019-04-08 08:30:00,3.2
2019-04-08 09:30:00,3.21
2019-04-08 10:30:00,3.22
2019-04-08 14:30:00,3.17
2019-04-08 15:30:00,3.22
2019-04-08 16:30:00,3.24
2019-04-08 17:30:00,3.22
2019-04-08 18:30:00,3.21
2019-04-08 19:30:00,3.16
