date,value
2019-04-03 20:30:00,1178.43
2019-04-03 21:30:00,1180.88
2019-04-03 22:30:00,1183.03
2019-04-03 23:30:00,1183.88
2019-04-04 00:30:00,1186.18
2019-04-04 01:30:00,1220.8
2019-04-04 02:30:00,1237.04
2019-04-04 03:30:00,1138.89
2019-04-04 04:30:00,1130.42
2019-04-04 05:30:00,1130.16
2019-04-04 06:30:00,1132.58
2019-04-04 07:30:00,1131.33
2019-04-04 08:30:00,1137.44
2019-04-04 09:30:00,1137.27
2019-04-04 10:30:00,1148.91
2019-04-04 11:30:00,1160.49
2019-04-04 12:30:00,1172.02
2019-04-04 13:30:00,1180.5
2019-04-04 14:30:00,1004.77
2019-04-04 15:30:00,543.56
2019-04-04 16:30:00,589.31
2019-04-04 17:30:00,625.26
2019-04-04 18:30:00,638.22
2019-04-04 19:30:00,649.72
2019-04-04 20:30:00,666.56
2019-04-04 21:30:00,679.14
2019-04-04 22:30:00,691.54
2019-04-04 23:30:00,707.55
2019-04-05 00:30:00,720.87
2019-04-05 11:30:00,527.01
2019-04-05 14:30:00,495.44
2019-04-05 15:30:00,655.1
2019-04-05 16:30:00,1061.68
2019-04-05 17:30:00,1089.8
2019-04-05 18:30:00,1177.07
2019-04-05 19:30:00,1137.53
2019-04-05 20:30:00,687.15
2019-04-05 21:30:00,667.38
2019-04-05 22:30:00,761.92
2019-04-05 23:30:00,1078.25
2019-04-06 00:30:00,1010.57
2019-04-06 01:30:00,996.97
2019-04-06 02:30:00,998.6
2019-04-06 03:30:00,1215.25
2019-04-06 04:30:00,1326.0
2019-04-06 05:30:00,1328.95
2019-04-06 06:30:00,1332.02
2019-04-06 07:30:00,1333.88
2019-04-06 08:30:00,1350.66
2019-04-06 09:30:00,1366.24
2019-04-06 10:30:00,1373.56
2019-04-06 11:30:00,1179.24
2019-04-06 12:30:00,615.47
2019-04-06 13:30:00,705.59
2019-04-06 14:30:00,741.58
2019-04-06 15:30:00,756.55
2019-04-06 16:30:00,907.93
2019-04-06 17:30:00,1245.79
2019-04-06 18:30:00,1338.06
2019-04-06 19:30:00,1340.02
2019-04-06 20:30:00,771.08
2019-04-06 21:30:00,810.2
2019-04-06 22:30:00,590.45
2019-04-06 23:30:00,793.49
2019-04-07 00:30:00,1234.64
2019-04-07 01:30:00,1067.59
2019-04-07 02:30:00,990.92
2019-04-07 03:30:00,1368.45
2019-04-07 04:30:00,1342.3
2019-04-07 05:30:00,1323.95
2019-04-07 06:30:00,1330.86
2019-04-07 07:30:00,1336.4
2019-04-07 08:30:00,1334.82
2019-04-07 09:30:00,1342.0
2019-04-07 10:30:00,1351.44
2019-04-07 11:30:00,1356.44
2019-04-07 12:30:00,1372.39
2019-04-07 13:30:00,1383.2
2019-04-07 14:30:00,1419.57
2019-04-07 15:30:00,1525.57
2019-04-07 16:30:00,1484.23
2019-04-07 17:30:00,1440.47
2019-04-07 18:30:00,1448.51
2019-04-07 19:30:00,1455.83
2019-04-07 20:30:00,1464.53
2019-04-07 21:30:00,1472.18
2019-04-07 22:30:00,1478.31
2019-04-07 23:30:00,1486.93
2019-04-08 00:30:00,1492.64
2019-04-08 01:30:00,1503.68
2019-04-08 02:30:00,1508.62
2019-04-08 03:30:00,1523.46
2019-04-08 04:30:00,1531.56
2019-04-08 05:30:00,1538.95
2019-04-08 06:30:00,1548.22
2019-04-08 07:30:00,1558.13
2019-04-08 08:30:00,1565.69
2019-04-08 09:30:00,1574.28
2019-04-08 10:30:00,1581.35
2019-04-08 14:30:00,593.21
2019-04-08 15:30:00,662.19
2019-04-08 16:30:00,690.74
2019-04-08 17:30:00,705.77
2019-04-08 18:30:00,713.67
2019-04-08 19:30:00,730.31
2019-04-08 20:30:00,740.47
2019-04-08 21:30:00,755.93
2019-04-08 22:30:00,769.28
2019-04-08 23:30:00,745.94
2019-04-09 00:30:00,687.66
2019-04-09 01:30:00,698.41
2019-04-09 02:30:00,711.19
2019-04-09 03:30:00,723.87
2019-04-09 04:30:00,737.43
2019-04-09 05:30:00,752.25
2019-04-09 06:30:00,768.64
2019-04-09 07:30:00,784.89
2019-04-09 08:30:00,799.3
2019-04-09 09:30:00,812.38
2019-04-09 10:30:00,827.62
2019-04-09 11:30:00,841.64
2019-04-09 12:30:00,718.73
2019-04-09 13:30:00,584.45
2019-04-09 14:30:00,590.79
2019-04-09 15:30:00,612.66
2019-04-09 16:30:00,625.44
2019-04-09 17:30:00,626.19
2019-04-09 18:30:00,628.61
2019-04-09 19:30:00,630.5
2019-04-09 20:30:00,635.12
2019-04-09 21:30:00,636.53
2019-04-09 22:30:00,640.29
2019-04-09 23:30:00,639.2
2019-04-10 00:30:00,642.85
2019-04-10 01:30:00,543.47
2019-04-10 02:30:00,759.85
2019-04-10 03:30:00,930.89
2019-04-10 04:30:00,919.94
2019-04-10 05:30:00,922.9
2019-04-10 06:30:00,928.37
2019-04-10 07:30:00,930.22
2019-04-10 08:30:00,934.52
2019-04-10 09:30:00,935.28
2019-04-10 10:30:00,937.46
2019-04-10 11:30:00,940.77
2019-04-10 12:30:00,961.81
2019-04-10 13:30:00,942.72
2019-04-10 14:30:00,576.81
2019-04-10 15:30:00,668.19
2019-04-10 16:30:00,727.15
2019-04-10 17:30:00,750.35
2019-04-10 18:30:00,763.29
2019-04-10 19:30:00,775.9
2019-04-10 20:30:00,789.77
2019-04-10 21:30:00,799.58
2019-04-10 22:30:00,806.77
2019-04-10 23:30:00,514.18
2019-04-11 00:30:00,543.91
2019-04-11 01:30:00,526.77
2019-04-11 02:30:00,540.55
2019-04-11 03:30:00,559.09
2019-04-11 04:30:00,572.22
2019-04-11 05:30:00,582.95
2019-04-11 06:30:00,592.87
2019-04-11 07:30:00,602.19
2019-04-11 08:30:00,610.41
2019-04-11 09:30:00,621.9
2019-04-11 10:30:00,603.28
2019-04-11 11:30:00,518.08
2019-04-11 12:30:00,537.53
2019-04-11 13:30:00,549.56
2019-04-11 14:30:00,577.65
2019-04-11 15:30:00,634.02
2019-04-11 16:30:00,715.05
2019-04-11 17:30:00,765.19
2019-04-11 18:30:00,787.18
2019-04-11 19:30:00,810.6
2019-04-11 20:30:00,827.77
2019-04-11 22:30:00,486.02
2019-04-11 23:30:00,629.53
2019-04-12 00:30:00,1040.91
2019-04-12 01:30:00,952.44
2019-04-12 02:30:00,922.71
2019-04-12 03:30:00,916.49
2019-04-12 04:30:00,913.99
2019-04-12 05:30:00,905.17
2019-04-12 06:30:00,902.53
2019-04-12 07:30:00,899.29
2019-04-12 08:30:00,891.02
2019-04-12 09:30:00,890.71
2019-04-12 10:30:00,894.4
2019-04-12 11:30:00,894.95
2019-04-12 12:30:00,920.35
2019-04-12 13:30:00,938.08
2019-04-12 14:30:00,948.15
2019-04-12 15:30:00,955.7
2019-04-12 16:30:00,968.51
2019-04-12 17:30:00,978.48
2019-04-12 18:30:00,986.35
2019-04-12 19:30:00,997.06
2019-04-12 20:30:00,995.72
2019-04-12 21:30:00,743.21
2019-04-12 22:30:00,700.88
2019-04-12 23:30:00,524.81
2019-04-13 00:30:00,555.43
2019-04-13 01:30:00,566.32
2019-04-13 02:30:00,575.69
2019-04-13 03:30:00,582.57
2019-04-13 04:30:00,593.35
2019-04-13 05:30:00,598.6
2019-04-13 06:30:00,610.96
2019-04-13 07:30:00,622.2
2019-04-13 08:30:00,631.51
2019-04-13 09:30:00,644.35
2019-04-13 10:30:00,654.32
2019-04-13 11:30:00,669.36
2019-04-13 12:30:00,685.35
2019-04-13 13:30:00,695.69
2019-04-13 14:30:00,708.57
2019-04-13 15:30:00,721.65
2019-04-13 16:30:00,736.25
2019-04-13 17:30:00,750.23
2019-04-13 18:30:00,768.79
2019-04-13 19:30:00,787.46
2019-04-13 20:30:00,807.89
2019-04-13 21:30:00,824.62
2019-04-13 22:30:00,843.77
2019-04-13 23:30:00,865.34
2019-04-14 00:30:00,442.69
2019-04-14 01:30:00,429.3
2019-04-14 02:30:00,441.99
2019-04-14 03:30:00,438.6
2019-04-14 04:30:00,448.62
2019-04-14 05:30:00,437.15
2019-04-14 06:30:00,447.63
2019-04-14 07:30:00,454.7
2019-04-14 08:30:00,448.71
2019-04-14 09:30:00,460.83
2019-04-14 10:30:00,454.46
2019-04-14 11:30:00,461.35
2019-04-14 12:30:00,471.71
2019-04-14 13:30:00,466.76
2019-04-14 14:30:00,467.17
2019-04-14 15:30:00,469.97
2019-04-14 16:30:00,475.75
2019-04-14 17:30:00,480.33
2019-04-14 18:30:00,475.74
2019-04-14 19:30:00,493.14
2019-04-14 20:30:00,484.96
2019-04-14 21:30:00,500.39
2019-04-14 22:30:00,497.98
2019-04-14 23:30:00,493.69
2019-04-15 00:30:00,509.67
2019-04-15 01:30:00,506.98
2019-04-15 02:30:00,512.66
2019-04-15 03:30:00,521.7
2019-04-15 04:30:00,515.49
2019-04-15 05:30:00,528.15
2019-04-15 06:30:00,531.75
2019-04-15 07:30:00,529.81
2019-04-15 08:30:00,531.77
2019-04-15 09:30:00,544.34
2019-04-15 10:30:00,569.62
2019-04-15 11:30:00,579.9
2019-04-15 12:30:00,583.84
2019-04-15 13:30:00,589.44
2019-04-15 14:30:00,594.41
2019-04-15 15:30:00,658.13
2019-04-15 16:30:00,684.94
2019-04-15 17:30:00,708.74
2019-04-15 18:30:00,747.71
2019-04-15 19:30:00,777.88
2019-04-15 20:30:00,795.18
2019-04-15 21:30:00,815.14
2019-04-15 22:30:00,834.57
2019-04-15 23:30:00,856.62
2019-04-16 00:30:00,588.34
2019-04-16 01:30:00,541.58
2019-04-16 02:30:00,540.72
2019-04-16 03:30:00,544.71
2019-04-16 04:30:00,546.5
2019-04-16 05:30:00,549.59
2019-04-16 06:30:00,552.16
2019-04-16 07:30:00,555.48
2019-04-16 08:30:00,562.44
2019-04-16 09:30:00,562.85
2019-04-16 10:30:00,564.63
2019-04-16 11:30:00,568.37
2019-04-16 12:30:00,593.64
2019-04-16 13:30:00,626.22
2019-04-16 14:30:00,695.28
2019-04-16 15:30:00,868.63
2019-04-16 16:30:00,760.79
2019-04-16 17:30:00,668.7
2019-04-16 18:30:00,667.69
2019-04-16 19:30:00,675.38
2019-04-16 20:30:00,671.21
2019-04-16 21:30:00,675.56
2019-04-16 22:30:00,678.62
2019-04-16 23:30:00,682.12
2019-04-17 00:30:00,684.65
2019-04-17 01:30:00,634.78
2019-04-17 02:30:00,522.79
2019-04-17 03:30:00,540.97
2019-04-17 04:30:00,551.85
2019-04-17 05:30:00,560.15
2019-04-17 06:30:00,566.05
2019-04-17 07:30:00,593.23
2019-04-17 08:30:00,519.87
2019-04-17 09:30:00,535.82
2019-04-17 10:30:00,547.69
2019-04-17 11:30:00,565.28
2019-04-17 12:30:00,624.83
2019-04-17 13:30:00,685.49
2019-04-17 14:30:00,877.28
2019-04-17 15:30:00,1125.48
2019-04-17 16:30:00,538.33
2019-04-17 17:30:00,587.98
2019-04-17 18:30:00,587.34
2019-04-17 19:30:00,636.43
2019-04-17 20:30:00,666.06
2019-04-17 21:30:00,657.19
2019-04-17 22:30:00,672.81
2019-04-17 23:30:00,633.56
2019-04-18 00:30:00,701.8
2019-04-18 01:30:00,989.86
2019-04-18 02:30:00,1070.72
2019-04-18 03:30:00,1207.89
2019-04-18 04:30:00,1392.07
2019-04-18 05:30:00,1386.95
2019-04-18 06:30:00,1414.37
2019-04-18 07:30:00,1385.35
2019-04-18 08:30:00,1296.94
2019-04-18 09:30:00,866.01
2019-04-18 10:30:00,583.71
2019-04-18 11:30:00,603.37
2019-04-18 12:30:00,637.33
2019-04-18 13:30:00,692.11
2019-04-18 14:30:00,811.45
2019-04-18 15:30:00,876.71
2019-04-18 16:30:00,873.41
2019-04-18 17:30:00,1079.66
2019-04-18 18:30:00,1224.62
2019-04-18 19:30:00,1239.15
2019-04-18 20:30:00,1249.8
2019-04-18 21:30:00,1250.45
2019-04-18 22:30:00,1259.15
2019-04-18 23:30:00,1268.54
2019-04-19 00:30:00,1274.49
2019-04-19 01:30:00,1286.24
2019-04-19 02:30:00,1269.27
2019-04-19 03:30:00,1291.87
2019-04-19 04:30:00,1290.58
2019-04-19 05:30:00,1282.85
2019-04-19 06:30:00,1286.15
2019-04-19 07:30:00,1328.6
2019-04-19 08:30:00,1333.45
2019-04-19 09:30:00,1334.62
2019-04-19 10:30:00,1330.41
2019-04-19 11:30:00,1345.68
2019-04-19 12:30:00,1349.08
2019-04-19 13:30:00,1347.63
2019-04-19 14:30:00,1370.08
2019-04-19 15:30:00,1372.84
2019-04-19 16:30:00,1362.54
2019-04-19 17:30:00,1390.74
2019-04-19 18:30:00,1371.86
2019-04-19 19:30:00,1408.53
2019-04-19 20:30:00,1414.26
2019-04-19 21:30:00,1417.98
2019-04-19 22:30:00,1417.34
2019-04-19 23:30:00,832.23
2019-04-20 00:30:00,809.11
2019-04-20 01:30:00,822.06
2019-04-20 02:30:00,821.49
2019-04-20 03:30:00,822.22
2019-04-20 04:30:00,825.94
2019-04-20 05:30:00,832.44
2019-04-20 06:30:00,826.49
2019-04-20 07:30:00,847.09
2019-04-20 08:30:00,867.39
2019-04-20 09:30:00,888.02
2019-04-20 10:30:00,872.97
2019-04-20 11:30:00,887.15
2019-04-20 12:30:00,907.19
2019-04-20 13:30:00,925.75
2019-04-20 14:30:00,933.47
2019-04-20 15:30:00,930.66
2019-04-20 16:30:00,950.1
2019-04-20 17:30:00,970.69
2019-04-20 18:30:00,981.31
2019-04-20 19:30:00,972.33
2019-04-20 20:30:00,993.62
2019-04-20 21:30:00,1012.82
2019-04-20 22:30:00,1028.75
2019-04-20 23:30:00,1014.64
2019-04-21 00:30:00,1036.77
2019-04-21 01:30:00,1053.53
2019-04-21 02:30:00,1072.0
2019-04-21 03:30:00,1056.05
2019-04-21 04:30:00,1075.0
2019-04-21 05:30:00,1092.32
2019-04-21 06:30:00,1093.63
2019-04-21 07:30:00,1094.34
2019-04-21 08:30:00,1082.34
2019-04-21 09:30:00,1107.03
2019-04-21 10:30:00,1103.51
2019-04-21 11:30:00,1102.64
2019-04-21 12:30:00,1120.64
2019-04-21 13:30:00,1119.89
2019-04-21 14:30:00,1123.13
2019-04-21 15:30:00,1105.53
2019-04-21 16:30:00,1105.5
2019-04-21 17:30:00,1116.7
2019-04-21 18:30:00,1133.53
2019-04-21 19:30:00,1153.08
2019-04-21 20:30:00,1143.26
2019-04-21 21:30:00,1150.13
2019-04-21 22:30:00,1166.82
2019-04-21 23:30:00,1184.82
2019-04-22 00:30:00,1198.54
2019-04-22 01:30:00,1184.61
2019-04-22 02:30:00,1197.41
2019-04-22 03:30:00,1209.66
2019-04-22 04:30:00,1228.69
2019-04-22 05:30:00,1235.24
2019-04-22 06:30:00,1223.54
2019-04-22 07:30:00,1242.29
2019-04-22 08:30:00,1259.75
2019-04-22 09:30:00,1272.98
2019-04-22 10:30:00,1280.93
2019-04-22 11:30:00,1301.47
2019-04-22 12:30:00,1304.2
2019-04-22 13:30:00,1308.99
2019-04-22 14:30:00,1318.58
2019-04-22 15:30:00,1327.6
2019-04-22 16:30:00,1313.97
2019-04-22 17:30:00,888.25
2019-04-22 18:30:00,551.37
2019-04-22 19:30:00,580.14
2019-04-22 20:30:00,586.65
2019-04-22 21:30:00,596.89
2019-04-22 22:30:00,607.02
2019-04-22 23:30:00,615.65
2019-04-23 00:30:00,644.8
2019-04-23 01:30:00,657.03
2019-04-23 02:30:00,664.63
2019-04-23 03:30:00,676.14
2019-04-23 04:30:00,684.68
2019-04-23 05:30:00,697.94
2019-04-23 06:30:00,705.0
2019-04-23 07:30:00,716.73
2019-04-23 08:30:00,733.42
2019-04-23 09:30:00,747.65
2019-04-23 10:30:00,767.47
2019-04-23 11:30:00,781.25
2019-04-23 12:30:00,798.97
2019-04-23 13:30:00,813.09
2019-04-23 14:30:00,829.74
2019-04-23 15:30:00,845.8
2019-04-23 16:30:00,820.6
2019-04-23 17:30:00,456.01
2019-04-23 18:30:00,465.49
2019-04-23 19:30:00,472.55
2019-04-23 20:30:00,488.6
2019-04-23 21:30:00,491.85
2019-04-23 22:30:00,495.64
2019-04-23 23:30:00,495.61
2019-04-24 00:30:00,499.9
2019-04-24 01:30:00,503.05
2019-04-24 02:30:00,505.76
2019-04-24 03:30:00,510.29
2019-04-24 04:30:00,518.48
2019-04-24 05:30:00,522.16
2019-04-24 06:30:00,525.22
2019-04-24 07:30:00,530.19
2019-04-24 08:30:00,534.02
2019-04-24 09:30:00,538.08
2019-04-24 10:30:00,540.65
2019-04-24 11:30:00,546.99
2019-04-24 12:30:00,550.96
2019-04-24 13:30:00,555.85
